"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.744267976E1,-4.209289551E-1,3.218173981E-2,9.622764587E-2,4.329856919E-1
2.744768470E1,-3.916819096E-1,-8.170127869E-3,1.384944916E-1,4.155264053E-1
2.745268955E1,-3.890119791E-1,-7.906436920E-3,1.379508972E-1,4.128235479E-1
2.745769447E1,-4.306442738E-1,-4.759716988E-2,1.386013031E-1,4.548959247E-1
2.746269937E1,-4.317244291E-1,-4.820609093E-2,8.300590515E-2,4.422666506E-1
2.746770429E1,-4.337687492E-1,2.741003036E-2,8.372592926E-2,4.426247494E-1
2.747267852E1,-4.358000755E-1,2.608752251E-2,8.444118500E-2,4.446713150E-1
2.747768344E1,-3.612862825E-1,-5.138564110E-2,8.501625061E-2,3.746945755E-1
2.748268829E1,-4.765776396E-1,-5.175852776E-2,9.010982513E-2,4.877755348E-1
2.748769326E1,-4.768331051E-1,-5.212950706E-2,9.025478363E-2,4.880914070E-1
2.749269810E1,-4.778313637E-1,-9.011483192E-2,9.044170380E-2,4.945939717E-1
2.749770303E1,-4.793751240E-1,-9.006786346E-2,1.558046341E-1,5.120427849E-1
2.750267726E1,-5.574659109E-1,-1.361513138E-2,1.561412811E-1,5.790800578E-1
2.750768218E1,-5.585658550E-1,-1.410460472E-2,1.564693451E-1,5.802390975E-1
2.751268701E1,-5.971986055E-1,-5.323767662E-2,1.566276550E-1,6.196875398E-1
2.751769193E1,-5.967857838E-1,-5.322933197E-2,1.255006790E-1,6.121577035E-1
2.752269686E1,-4.828990698E-1,-1.451110840E-2,1.257581711E-1,4.992165877E-1
2.752770178E1,-4.840456247E-1,2.289843559E-2,1.261081696E-1,5.007272467E-1
2.753270647E1,-4.855917692E-1,2.248835564E-2,1.624956131E-1,5.125523551E-1
2.753768093E1,-5.628705025E-1,-5.430650711E-2,1.625127792E-1,5.883730132E-1
2.754268586E1,-5.674569607E-1,-5.445218086E-2,1.633749008E-1,5.930124792E-1
2.754769071E1,-5.250378847E-1,2.246522903E-2,1.627702713E-1,5.501487327E-1
2.755269563E1,-5.293024778E-1,2.193021774E-2,1.246795654E-1,5.442306878E-1
2.755770056E1,-5.635583401E-1,-5.454373360E-2,1.236991882E-1,5.795468149E-1
2.756270548E1,-4.869005680E-1,2.210402489E-2,1.238327026E-1,5.028869548E-1
2.756767972E1,-4.871897697E-1,2.180457115E-2,1.239652634E-1,5.031865435E-1
2.757268464E1,-5.253745317E-1,2.158403397E-2,1.450662613E-1,5.454617212E-1
2.757768947E1,-5.250766277E-1,2.135109901E-2,1.450757980E-1,5.451681590E-1
2.758269440E1,-5.635881424E-1,5.897283554E-2,1.451158524E-1,5.849512802E-1
2.758769931E1,-5.631000996E-1,5.849719048E-2,1.451568604E-1,5.844434597E-1
2.759270424E1,-5.265910625E-1,1.999521255E-2,1.457118988E-1,5.467448337E-1
2.759770916E1,-5.257312059E-1,1.970744133E-2,1.456346512E-1,5.458856435E-1
2.760268339E1,-5.221217871E-1,1.966428757E-2,1.449995041E-1,5.422386015E-1
2.760768831E1,-4.459184408E-1,9.499716759E-2,1.381149292E-1,4.763858220E-1
2.761269315E1,-4.480775595E-1,9.392595291E-2,1.387901306E-1,4.783913506E-1
2.761769807E1,-4.083961248E-1,-5.895614624E-2,1.386356354E-1,4.352965212E-1
2.762270299E1,-4.044605494E-1,-5.840706825E-2,7.688331604E-2,4.158254031E-1
2.762767745E1,-5.192894936E-1,5.534577370E-2,7.719326019E-2,5.279048515E-1
2.763268216E1,-4.415100813E-1,-5.958604813E-2,7.685184479E-2,4.520927505E-1
2.763768708E1,-4.395002127E-1,-5.956149101E-2,7.648658752E-2,4.500646689E-1
2.764269201E1,-4.736050367E-1,1.726865768E-2,9.275722504E-2,4.829118348E-1
2.764769692E1,-4.715689421E-1,1.661920547E-2,9.257030487E-2,4.808562430E-1
2.765270177E1,-4.695696831E-1,1.599812508E-2,9.238243103E-2,4.788383243E-1
2.765770669E1,-4.680902958E-1,1.460409164E-2,7.149505615E-2,4.737439684E-1
2.766268092E1,-5.028167963E-1,1.382517815E-2,7.113361359E-2,5.080116703E-1
2.766768585E1,-4.979386330E-1,1.365733147E-2,7.031726837E-2,5.030645318E-1
2.767269068E1,-4.575997591E-1,5.073928833E-2,7.017040253E-2,4.657208395E-1
2.767769560E1,-4.549666643E-1,4.967308044E-2,6.804370880E-2,4.627007963E-1
2.768270030E1,-4.523634911E-1,4.861855507E-2,6.787014008E-2,4.600030955E-1
2.768770521E1,-4.492650032E-1,9.787082672E-3,6.752395630E-2,4.544164552E-1
2.769267968E1,-4.462101460E-1,9.064912796E-3,6.718444824E-2,4.513307181E-1
2.769768462E1,-5.203157663E-1,-6.787776947E-2,1.155843735E-1,5.373040440E-1
2.770268946E1,-5.170557499E-1,-6.774497032E-2,1.149806976E-1,5.340005527E-1
2.770769439E1,-4.754749537E-1,-2.893161774E-2,1.145811081E-1,4.899411193E-1
2.771269931E1,-3.586108685E-1,-1.432754993E-1,7.612609863E-2,3.936048864E-1
2.771770423E1,-3.565435410E-1,-1.425173283E-1,7.556247711E-2,3.913363942E-1
2.772267846E1,-4.320411682E-1,-1.422369480E-1,7.520866394E-2,4.610284845E-1
2.772768339E1,-4.287594557E-1,-1.412048340E-1,7.436275482E-2,4.574967708E-1
2.773268823E1,-4.265768528E-1,-6.498479843E-2,1.358890533E-1,4.523899537E-1
2.773769316E1,-4.245378971E-1,-6.494045258E-2,1.355257034E-1,4.503519787E-1
2.774269808E1,-3.848179579E-1,-2.615857124E-2,1.353044510E-1,4.087498330E-1
2.774770301E1,-5.730617046E-1,4.915475845E-2,1.380109787E-1,5.914921283E-1
2.775267724E1,-5.702197552E-1,4.842424393E-2,1.377191544E-1,5.886102633E-1
2.775768217E1,-4.531412125E-1,9.879112244E-3,1.374912262E-1,4.736437401E-1
2.776268708E1,-4.511541128E-1,9.357452393E-3,1.372919083E-1,4.716743193E-1
2.776769193E1,-2.968064547E-1,-6.756091118E-2,9.505271912E-2,3.188942892E-1
2.777269687E1,-2.954851389E-1,-6.752467155E-2,9.481716156E-2,3.175867483E-1
2.777770179E1,-4.089909792E-1,-6.808161736E-2,9.470367432E-2,4.252969711E-1
2.778270650E1,-4.073628187E-1,4.619717598E-2,1.306333542E-1,4.302833001E-1
2.778771166E1,-4.047094584E-1,4.601764679E-2,1.302280426E-1,4.276291765E-1
2.779268589E1,-4.406844378E-1,7.378816605E-3,1.300373077E-1,4.595290220E-1
2.779769079E1,-4.386571646E-1,6.859779358E-3,1.298332214E-1,4.575192127E-1
2.780269564E1,-5.136808157E-1,5.718708038E-3,1.118144989E-1,5.257405883E-1
2.780770056E1,-5.097895861E-1,5.726337433E-3,1.111526489E-1,5.217979728E-1
2.781270549E1,-5.071008205E-1,4.300785065E-2,1.109189987E-1,5.208684495E-1
2.781771041E1,-4.279543161E-1,-7.188153267E-2,1.505546570E-1,4.593240209E-1
2.782268464E1,-4.264940023E-1,-7.214093208E-2,1.503782272E-1,4.579465682E-1
2.782768949E1,-3.859335184E-1,-7.155871391E-2,1.497812271E-1,4.201187287E-1
2.783269438E1,-3.840787411E-1,-7.140445709E-2,1.494283676E-1,4.182629710E-1
2.783769930E1,-4.578665495E-1,-1.086792946E-1,1.326646805E-1,4.889303464E-1
2.784270423E1,-4.547287226E-1,-1.080091000E-1,1.319580078E-1,4.856512047E-1
2.784767869E1,-4.520040751E-1,6.726980209E-3,1.315460205E-1,4.708049401E-1
2.785268339E1,-4.493225813E-1,6.547689438E-3,1.311473846E-1,4.681167491E-1
2.785768832E1,-4.468457699E-1,4.439353943E-2,1.458034515E-1,4.721234742E-1
2.786269325E1,-4.054076672E-1,-7.018446922E-2,1.452703476E-1,4.363309641E-1
2.786769817E1,-4.029839039E-1,-6.971502304E-2,1.447410583E-1,4.338273680E-1
2.787270301E1,-4.005985260E-1,-6.926202774E-2,1.452722549E-1,4.317180047E-1
2.787767724E1,-3.977382183E-1,-6.883430481E-2,1.446838379E-1,4.287974636E-1
2.788271263E1,-3.950589895E-1,8.050680161E-3,1.442594528E-1,4.206509341E-1
2.788768700E1,-3.922764063E-1,7.844686508E-3,1.438550949E-1,4.178954491E-1
2.789269192E1,-3.142902851E-1,4.555344582E-2,1.416912079E-1,3.477497637E-1
2.789769682E1,-4.266140461E-1,4.515099525E-2,1.413516998E-1,4.516840264E-1
2.790270174E1,-4.239014387E-1,4.475045204E-2,1.410150528E-1,4.489769235E-1
2.790770644E1,-3.824241161E-1,6.739616394E-3,1.455335617E-1,4.092354391E-1
2.791268091E1,-3.799892664E-1,6.339788437E-3,1.452426910E-1,4.068506787E-1
2.791768583E1,-3.776209354E-1,4.428792000E-2,1.448974609E-1,4.068836012E-1
2.792269068E1,-3.753072023E-1,4.400873184E-2,1.445951462E-1,4.045985923E-1
2.792769560E1,-3.728661537E-1,5.675792694E-3,1.262607574E-1,3.937044095E-1
2.793270053E1,-4.092098475E-1,8.130502701E-2,1.259431839E-1,4.358037313E-1
2.793770545E1,-4.063549042E-1,8.090996742E-2,1.255865097E-1,4.329465353E-1
2.794267968E1,-4.035310745E-1,1.949741840E-1,1.253948212E-1,4.653773971E-1
2.794768460E1,-4.010956287E-1,1.939911842E-1,1.222658157E-1,4.620164636E-1
2.795268944E1,-5.115323067E-1,1.172537804E-1,1.218767166E-1,5.387649616E-1
2.795769437E1,-5.080993176E-1,1.168007851E-1,1.214466095E-1,5.353098344E-1
2.796269929E1,-6.577745676E-1,1.540462971E-1,1.269350052E-1,6.873937292E-1
2.796770421E1,-5.767727494E-1,1.156368256E-1,1.264343262E-1,6.016845675E-1
2.797267844E1,-5.728932023E-1,1.151802540E-1,1.259384155E-1,5.977738675E-1
2.797768336E1,-5.311042070E-1,7.596135139E-2,1.253852844E-1,5.509657659E-1
2.798268821E1,-5.267081261E-1,7.543730736E-2,8.387851715E-2,5.386537320E-1
2.798769318E1,-5.216434002E-1,-7.683515549E-2,8.288097382E-2,5.337459451E-1
2.799269802E1,-5.169341564E-1,-7.604050636E-2,8.192348480E-2,5.288804572E-1
2.799770293E1,-7.427188754E-1,2.299985886E-1,1.544418335E-1,7.927060985E-1
2.800267716E1,-7.385692000E-1,2.289910316E-1,1.540632248E-1,7.884521755E-1
2.800768208E1,-8.103561401E-1,3.801851273E-1,1.538848877E-1,9.082391555E-1
2.801268701E1,-6.158773899E-1,2.260334492E-1,1.536464691E-1,6.737976826E-1
2.801769193E1,-6.122288704E-1,2.248144150E-1,1.544589996E-1,6.702412204E-1
2.802269678E1,-6.087567806E-1,2.237286568E-1,1.542139053E-1,6.666492769E-1
2.802770170E1,-6.049747467E-1,2.223918438E-1,1.539907455E-1,6.626958020E-1
2.803270662E1,-5.624433160E-1,1.825113297E-1,1.376342773E-1,6.071211275E-1
2.803768085E1,-5.588983893E-1,1.817226410E-1,1.373014450E-1,6.035248252E-1
2.804268578E1,-5.553696752E-1,1.809380054E-1,1.369724274E-1,5.999462341E-1
2.804769070E1,-5.141684413E-1,2.567763329E-1,1.367979050E-1,5.907765550E-1
2.805269553E1,-5.111497045E-1,2.554202080E-1,1.238040924E-1,5.846716654E-1
2.805770046E1,-4.705446959E-1,4.066901207E-1,1.238689423E-1,6.341550914E-1
2.806270538E1,-4.680334330E-1,4.048070908E-1,1.239976883E-1,6.311097383E-1
2.806767959E1,-5.033134818E-1,5.177392960E-1,1.241674423E-1,7.326636290E-1
2.807268451E1,-5.006292462E-1,5.152313709E-1,8.334255219E-2,7.232143450E-1
2.807768936E1,-5.740820169E-1,3.223741055E-1,8.326911926E-2,6.636482293E-1
2.808269428E1,-5.705643892E-1,3.584368229E-1,8.329296112E-2,6.789391693E-1
2.808769920E1,-5.670888424E-1,3.565666676E-1,8.627986908E-2,6.754063661E-1
2.809270391E1,-5.248364806E-1,3.166818619E-1,8.627796173E-2,6.190190786E-1
2.809770883E1,-5.214125514E-1,3.146688938E-1,8.631420135E-2,6.150916215E-1
2.810268330E1,-5.181005597E-1,3.506114483E-1,8.640861511E-2,6.315243672E-1
2.810768816E1,-5.147424340E-1,3.484125137E-1,7.855796814E-2,6.265160872E-1
2.811269308E1,-5.115386844E-1,4.229719639E-1,7.873630524E-2,6.684134301E-1
2.811769801E1,-4.705979228E-1,3.818857670E-1,7.888603210E-2,6.111645851E-1
2.812270293E1,-4.677212834E-1,3.800427914E-1,8.496475220E-2,6.086170646E-1
2.812767716E1,-5.026286244E-1,3.403804302E-1,8.496189117E-2,6.129542351E-1
2.813268206E1,-4.994525313E-1,3.386754990E-1,8.496189117E-2,6.094033538E-1
2.813768699E1,-5.727770329E-1,3.368120193E-1,8.493995667E-2,6.698736164E-1
2.814269183E1,-5.693532228E-1,3.348855972E-1,9.396743774E-2,6.671891298E-1
2.814769676E1,-5.658413172E-1,2.950296402E-1,9.393596649E-2,6.450138375E-1
2.815270168E1,-5.996730924E-1,1.788139343E-1,9.369659424E-2,6.327410944E-1
2.815770661E1,-5.954824090E-1,1.775455475E-1,9.448623657E-2,6.285295297E-1
2.816268084E1,-6.279773116E-1,-8.973598480E-2,9.333038330E-2,6.411853175E-1
2.816768577E1,-6.215589643E-1,-8.897638321E-2,9.219455719E-2,6.346275909E-1
2.817269062E1,-5.399482250E-1,-1.303625107E-2,9.155559540E-2,5.478106028E-1
2.817769554E1,-5.356730223E-1,-1.316618919E-2,2.587890625E-2,5.364593676E-1
2.818270023E1,-4.164937139E-1,1.383943558E-1,2.568531036E-2,4.396359250E-1
2.818770539E1,-4.124107957E-1,1.369729042E-1,2.549552917E-2,4.353093876E-1
2.819267962E1,-2.571488619E-1,2.499060631E-1,2.571678162E-2,3.594995555E-1
2.819768454E1,-3.683453798E-1,9.576773643E-2,2.353477478E-2,3.813183235E-1
2.820268946E1,-3.647223711E-1,9.461545944E-2,2.334117889E-2,3.775172894E-1
2.820769439E1,-4.756242037E-1,1.700072289E-1,2.322769165E-2,5.056286846E-1
2.821269925E1,-4.723566771E-1,1.685190201E-1,6.023120880E-2,5.051210637E-1
2.821770417E1,-6.207187176E-1,1.673710346E-1,5.989837646E-2,6.456722118E-1
2.822267840E1,-6.161196232E-1,1.662330627E-1,5.957126617E-2,6.409255471E-1
2.822768332E1,-6.880552173E-1,2.027986050E-1,5.925750732E-2,7.197629529E-1
2.823268825E1,-7.199420333E-1,2.010107040E-1,3.491306305E-2,7.482918925E-1
2.823769318E1,-7.138080001E-1,1.992211342E-1,3.456401825E-2,7.418932488E-1
2.824269803E1,-7.826918364E-1,1.210350990E-1,3.392410278E-2,7.927211683E-1
2.824770297E1,-7.753585577E-1,1.197814941E-1,3.627300262E-2,7.853943150E-1
2.825267720E1,-8.435516953E-1,1.570160389E-1,3.557586670E-2,8.587777020E-1
2.825768212E1,-8.349565864E-1,1.551613808E-1,3.493499756E-2,8.499694167E-1
2.826268705E1,-8.263871074E-1,1.536502838E-1,3.421020508E-2,8.412457424E-1
2.826769197E1,-7.042081952E-1,1.521761417E-1,2.555465698E-2,7.209159457E-1
2.827269682E1,-6.970769763E-1,1.506588459E-1,2.503490448E-2,7.136113404E-1
2.827770174E1,-6.909199357E-1,1.106488705E-1,2.450752258E-2,7.001529467E-1
2.828270643E1,-6.846967340E-1,1.095683575E-1,2.609539032E-2,6.938989925E-1
2.828771159E1,-6.038401723E-1,3.323173523E-2,2.555179596E-2,6.052934794E-1
2.829268574E1,-5.991256833E-1,3.277969360E-2,2.506732941E-2,6.005451388E-1
2.829769066E1,-6.315864921E-1,7.004594803E-2,2.454948425E-2,6.359328651E-1
2.830269559E1,-5.886635184E-1,3.174877167E-2,2.790927887E-2,5.901793374E-1
2.830770052E1,-5.837339759E-1,3.140544891E-2,2.737522125E-2,5.852188134E-1
2.831270521E1,-6.927641630E-1,-4.552006721E-2,2.673530579E-2,6.947726525E-1
2.831771013E1,-6.858041286E-1,-4.520606995E-2,7.586574554E-2,6.914669211E-1
2.832268459E1,-6.431934237E-1,1.069340706E-1,7.551860809E-2,6.563807858E-1
2.832768943E1,-6.385652423E-1,1.060817242E-1,7.517528534E-2,6.516672651E-1
2.833269434E1,-5.964975953E-1,1.439189911E-1,7.500362396E-2,6.181808803E-1
2.833769927E1,-5.929587483E-1,1.429767609E-1,1.207246780E-1,6.217852356E-1
2.834270419E1,-5.891954303E-1,1.426773071E-1,1.203413010E-1,6.180534748E-1
2.834767844E1,-6.235048175E-1,1.799201965E-1,1.200685501E-1,6.599590830E-1
2.835268336E1,-6.198765635E-1,1.787996292E-1,1.199340820E-1,6.562015281E-1
2.835768827E1,-5.014843941E-1,3.304266930E-1,6.290531158E-2,6.038422602E-1
2.836269312E1,-4.984735250E-1,3.286018372E-1,6.304550171E-2,6.003580247E-1
2.836769804E1,-6.470284462E-1,2.512068748E-1,6.287765503E-2,6.969248910E-1
2.837270296E1,-6.427302361E-1,2.497172356E-1,6.787109375E-2,6.928689194E-1
2.837767719E1,-5.633407235E-1,3.240742683E-1,6.793880463E-2,6.534466951E-1
2.838268204E1,-5.603912473E-1,4.748497009E-1,6.820392609E-2,7.376803942E-1
2.838768705E1,-5.574509501E-1,4.726331234E-1,6.847095490E-2,7.340448916E-1
2.839269189E1,-7.064693570E-1,4.321763515E-1,5.369377136E-2,8.299146777E-1
2.839769683E1,-7.027484775E-1,4.300491810E-1,5.384445190E-2,8.256494084E-1
2.840270175E1,-7.753295898E-1,3.898096085E-1,5.390548706E-2,8.694787549E-1
2.840770670E1,-7.694869041E-1,3.868520260E-1,-1.105785370E-2,8.613285446E-1
2.841268093E1,-6.112984419E-1,3.842806816E-1,-1.082515717E-2,7.221319902E-1
2.841768585E1,-6.449406147E-1,3.045070171E-1,-1.066112518E-2,7.132927727E-1
2.842269077E1,-6.287593842E-1,3.000679016E-1,-1.129913330E-2,6.967831651E-1
2.842769569E1,-6.248941422E-1,4.126839638E-1,3.094100952E-2,7.495052294E-1
2.843270054E1,-6.157414913E-1,4.090769291E-1,3.090858459E-2,7.398897611E-1
2.843770546E1,-7.211556435E-1,4.435327053E-1,3.079795837E-2,8.471925619E-1
2.844267970E1,-7.115724087E-1,4.400544167E-1,3.070163727E-2,8.372130989E-1
2.844768460E1,-8.159061670E-1,3.986356258E-1,2.060317993E-2,9.083158738E-1
2.845268945E1,-8.052355051E-1,3.569805622E-1,2.043151855E-2,8.810543612E-1
2.845769437E1,-7.947403193E-1,3.533921242E-1,2.030181885E-2,8.700059381E-1
2.846269930E1,-8.587931395E-1,3.870766163E-1,-3.073978424E-2,9.424960995E-1
2.846770422E1,-8.418201208E-1,3.814582825E-1,-3.095054626E-2,9.247321090E-1
2.847267848E1,-7.933771610E-1,4.917700291E-1,-3.074455261E-2,9.339327110E-1
2.847768341E1,-7.880802155E-1,4.882218838E-1,-3.028106689E-2,9.275494471E-1
2.848268825E1,-8.150920272E-1,3.308439255E-1,3.740310669E-3,8.796855721E-1
2.848769328E1,-7.662736177E-1,2.887036800E-1,3.829956055E-3,8.188649099E-1
2.849269813E1,-7.555781603E-1,2.843058109E-1,4.011154175E-3,8.073067817E-1
2.849770304E1,-7.830237746E-1,3.170926571E-1,1.344680786E-2,8.448992848E-1
2.850267727E1,-7.725906372E-1,3.119671345E-1,1.389217377E-2,8.333143334E-1
2.850768219E1,-7.243373394E-1,2.691152096E-1,1.430130005E-2,7.728467535E-1
2.851268704E1,-7.141635418E-1,2.640049458E-1,1.479721069E-2,7.615426011E-1
2.851769196E1,-5.890886784E-1,1.816120148E-1,-3.858280182E-2,6.176544564E-1
2.852269688E1,-5.791475773E-1,1.762206554E-1,-3.795433044E-2,6.065526909E-1
2.852770182E1,-6.075453758E-1,9.447836876E-2,-3.749752045E-2,6.159899430E-1
2.853270651E1,-5.591939688E-1,1.281909943E-1,8.084297180E-3,5.737562040E-1
2.853768098E1,-5.482977629E-1,1.227052212E-1,8.692741394E-3,5.619275503E-1
2.854268591E1,-5.762119293E-1,2.317667007E-1,9.542465210E-3,6.211497804E-1
2.854769076E1,-5.662139654E-1,2.258050442E-1,1.040267944E-2,6.096674408E-1
2.855269568E1,-5.567746758E-1,1.811780930E-1,5.022621155E-2,5.876616487E-1
2.855770060E1,-5.400563478E-1,1.714339256E-1,5.165290833E-2,5.689626285E-1
2.856270552E1,-4.608930051E-1,1.326444149E-1,5.162048340E-2,4.823707882E-1
2.856767975E1,-5.261328220E-1,5.088353157E-2,5.209445953E-2,5.311484848E-1
2.857268468E1,-5.081459880E-1,4.190874100E-2,1.357078552E-3,5.098730522E-1
2.857768953E1,-5.425097942E-1,4.148578644E-2,1.100540161E-3,5.440948065E-1
2.858269445E1,-5.308192968E-1,3.708600998E-2,1.457214355E-3,5.321152333E-1
2.858769937E1,-4.813469052E-1,1.095306873E-1,6.290435791E-2,4.976432185E-1
2.859270429E1,-4.710176587E-1,1.046929359E-1,6.353187561E-2,4.866770437E-1
2.859770921E1,-4.990543425E-1,6.266617775E-2,6.385040283E-2,5.070100202E-1
2.860268343E1,-4.883188307E-1,9.664416313E-2,6.425952911E-2,5.019209717E-1
2.860768835E1,-4.766537845E-1,9.226918221E-2,1.068878174E-2,4.856198949E-1
2.861269321E1,-4.965999424E-1,1.989269257E-1,1.182365417E-2,5.350917897E-1
2.861769813E1,-4.929485023E-1,1.975259781E-1,1.197910309E-2,5.311856896E-1
2.862270306E1,-5.196309090E-1,1.552996635E-1,9.455680847E-3,5.424238905E-1
2.862767752E1,-5.084534883E-1,1.510636806E-1,9.941101074E-3,5.305129696E-1
2.863268223E1,-4.523747861E-1,1.050560474E-1,1.080417633E-2,4.645389655E-1
2.863768715E1,-5.944995880E-1,2.158591747E-1,1.135444641E-2,6.325771628E-1
2.864269208E1,-5.840784311E-1,2.120544910E-1,4.391479492E-2,6.229311600E-1
2.864769700E1,-6.182158589E-1,2.486004829E-1,4.409027100E-2,6.677851454E-1
2.865270184E1,-6.078801751E-1,2.444982529E-1,4.466438293E-2,6.567287188E-1
2.865770676E1,-5.967361927E-1,2.028167248E-1,-2.001380920E-2,6.305785122E-1
2.866268099E1,-5.856902599E-1,1.991198063E-1,-1.957988739E-2,6.189225718E-1
2.866768592E1,-5.755862594E-1,3.099038601E-1,-1.894664764E-2,6.539869417E-1
2.867269075E1,-5.655798912E-1,3.056149483E-1,-1.824092865E-2,6.431281687E-1
2.867769568E1,-6.696797013E-1,2.257702351E-1,3.515625000E-2,7.075867885E-1
2.868270037E1,-6.599982977E-1,2.617220879E-1,3.552341461E-2,7.108854459E-1
2.868770526E1,-6.503718495E-1,2.586903572E-1,3.590011597E-2,7.008516690E-1
2.869267972E1,-7.551798820E-1,2.556753159E-1,3.624820709E-2,7.981105524E-1
2.869768468E1,-7.439414263E-1,2.520461082E-1,-2.625751495E-2,7.859170080E-1
2.870268953E1,-6.571375728E-1,2.099704742E-1,-2.589321136E-2,6.903534225E-1
2.870769445E1,-6.411560178E-1,2.055852413E-1,-2.538394928E-2,6.737883017E-1
2.871269938E1,-5.549947619E-1,3.556456566E-1,-4.172420502E-2,6.604876442E-1
2.871770430E1,-5.453191400E-1,2.749965191E-1,-4.111385345E-2,6.121163279E-1
2.872267854E1,-5.410453081E-1,2.728526592E-1,-4.066181183E-2,6.073153892E-1
2.872768344E1,-6.079291701E-1,2.693753242E-1,-4.007530212E-2,6.661433562E-1
2.873268829E1,-5.988391042E-1,2.662711143E-1,1.445293427E-2,6.555283871E-1
2.873769320E1,-5.502399802E-1,1.863825321E-1,1.491546631E-2,5.811410803E-1
2.874269812E1,-5.349509120E-1,1.817400455E-1,1.566410065E-2,5.651966794E-1
2.874770304E1,-5.703103542E-1,2.950172424E-1,3.153800964E-3,6.421051471E-1
2.875267728E1,-5.220677257E-1,2.535979748E-1,3.784179688E-3,5.804144752E-1
2.875768220E1,-5.129889846E-1,2.501280308E-1,4.477500916E-3,5.707379242E-1
2.876268714E1,-5.027677417E-1,1.697134972E-1,5.133628845E-3,5.306641380E-1
2.876769198E1,-4.920075536E-1,1.660048962E-1,-2.414321899E-2,5.198191545E-1
2.877269693E1,-5.961798429E-1,2.387821674E-1,-2.326583862E-2,6.426419126E-1
2.877770186E1,-5.845082998E-1,2.342317104E-1,-2.228450775E-2,6.300881256E-1
2.878270655E1,-5.736532807E-1,2.301094532E-1,3.350830078E-2,6.189921269E-1
2.878771170E1,-5.250985622E-1,2.639541626E-1,3.447341919E-2,5.887178583E-1
2.879268593E1,-5.068294406E-1,2.563295364E-1,3.625011444E-2,5.691177241E-1
2.879769084E1,-4.954834282E-1,1.371958256E-1,3.716754913E-2,5.154686692E-1
2.880269568E1,-4.922299683E-1,1.364231110E-1,4.135799408E-2,5.124569158E-1
2.880770060E1,-4.433618784E-1,1.324226856E-1,4.228305817E-2,4.646432824E-1
2.881270552E1,-4.325432181E-1,1.283700466E-1,4.324245453E-2,4.532575585E-1
2.881771045E1,-4.203612208E-1,8.616471291E-2,-9.757995605E-3,4.292122228E-1
2.882268468E1,-3.322823346E-1,1.196813583E-1,-8.655548096E-3,3.532847236E-1
2.882768953E1,-3.212965429E-1,1.153187752E-1,-7.555961609E-3,3.414483576E-1
2.883269442E1,-3.867239952E-1,1.108651161E-1,-6.425857544E-3,4.023528477E-1
2.883769934E1,-3.672885299E-1,1.032879353E-1,3.453731537E-2,3.830954031E-1
2.884270427E1,-4.318766296E-1,9.923338890E-2,3.558540344E-2,4.445570937E-1
2.884767873E1,-4.289065301E-1,9.866738319E-2,3.570270538E-2,4.415549199E-1
2.885268342E1,-4.178307056E-1,1.333332062E-1,3.686809540E-2,4.401357733E-1
2.885768833E1,-3.987646103E-1,1.261823177E-1,5.276012421E-2,4.215671031E-1
2.886269325E1,-3.878982067E-1,8.352208138E-2,5.375194550E-2,4.004125728E-1
2.886769818E1,-3.096957207E-1,4.538798332E-2,5.377483368E-2,3.175897372E-1
2.887270300E1,-2.994431853E-1,4.189896584E-2,5.983829498E-2,3.082245385E-1
2.887767723E1,-2.131941915E-1,7.662487030E-2,6.074142456E-2,2.345477663E-1
2.888268207E1,-2.040011287E-1,7.344651222E-2,6.164264679E-2,2.254122148E-1
2.888768703E1,-1.946983039E-1,-5.300283432E-3,6.239604950E-2,2.045208780E-1
2.889269195E1,-1.852844357E-1,-8.147478104E-3,3.110694885E-2,1.880541034E-1
2.889769684E1,-1.765787154E-1,1.038107872E-1,3.201580048E-2,2.073203651E-1
2.890270176E1,-2.055440247E-1,6.197929382E-2,3.284549713E-2,2.171833457E-1
2.890770645E1,-1.966186762E-1,5.917215347E-2,3.277778625E-2,2.079293891E-1
2.891268091E1,-1.122143865E-1,1.869392395E-2,3.353309631E-2,1.186001681E-1
2.891768583E1,-1.039935201E-1,1.613783836E-2,3.430747986E-2,1.106891378E-1
2.892269069E1,-9.618182480E-2,-2.384829521E-2,3.487205505E-2,1.050511534E-1
2.892769561E1,-8.851508796E-2,-2.569651604E-2,5.733203888E-2,1.085458171E-1
2.893270054E1,-1.187531352E-1,-2.762007713E-2,5.792331696E-2,1.349825412E-1
2.893770546E1,-6.710434705E-2,-6.872725487E-2,5.890560150E-2,1.126778543E-1
2.894267969E1,-6.013202295E-2,-6.996655464E-2,5.929279327E-2,1.096668331E-1
2.894768462E1,-2.198883705E-2,-6.929659843E-2,4.407310486E-2,8.501744575E-2
2.895268946E1,-1.539864484E-2,-7.058548927E-2,4.448318481E-2,8.484210800E-2
2.895769439E1,-3.614391200E-3,-7.313537598E-2,4.530906677E-2,8.610899242E-2
2.896269931E1,2.267652657E-3,-7.406806946E-2,5.071353912E-2,8.979467808E-2
2.896770423E1,-1.108080819E-1,-7.337903976E-2,5.048751831E-2,1.421685760E-1
2.897267844E1,-1.041473076E-1,-3.666043282E-2,5.089664459E-2,1.215776190E-1
