"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.469621900E0,1.744660437E-1,-2.218461037E-2,-7.699966431E-3,1.760393332E-1
1.474612284E0,1.696009934E-1,-2.528536320E-2,-7.167816162E-3,1.716252433E-1
1.479586515E0,2.368499339E-1,-3.158938885E-2,-6.062507629E-3,2.390241299E-1
1.484591429E0,2.346958816E-1,-3.132259846E-2,-6.140708923E-3,2.368564340E-1
1.489611045E0,1.919870079E-1,-7.192659378E-2,7.531642914E-2,2.184147673E-1
1.494601275E0,1.488224864E-1,1.735329628E-3,7.589721680E-2,1.670674455E-1
1.499606179E0,1.438095570E-1,-1.500606537E-3,7.647132874E-2,1.628843289E-1
1.504611026E0,1.347303987E-1,-8.445179462E-2,7.754898071E-2,1.769130587E-1
1.509599934E0,1.337428391E-1,-8.375215530E-2,8.145236969E-2,1.775839493E-1
1.514590165E0,9.073175490E-2,-4.865920544E-2,8.196258545E-2,1.315972455E-1
1.519595088E0,8.126213402E-2,-5.477917194E-2,8.308029175E-2,1.284781187E-1
1.524599929E0,2.326601148E-1,-1.556706429E-2,8.302497864E-2,2.475201195E-1
1.529619390E0,2.266483009E-1,-1.861000061E-2,8.462619781E-2,2.426466109E-1
1.534609751E0,1.441369355E-1,-6.024241447E-2,8.510398865E-2,1.778968621E-1
1.539584213E0,2.150907815E-1,-2.409958839E-2,8.562755585E-2,2.327593451E-1
1.544588905E0,2.091442943E-1,-2.691698074E-2,8.614826202E-2,2.277880215E-1
1.549608520E0,1.639940143E-1,-6.837582588E-2,6.501197815E-3,1.777963887E-1
1.554598751E0,1.536237895E-1,-7.333815098E-2,7.436752319E-3,1.703938332E-1
1.559603674E0,1.908716261E-1,-1.102992296E-1,7.234573364E-3,2.205679867E-1
1.564608516E0,1.847589165E-1,-1.121004820E-1,7.570266724E-3,2.162398766E-1
1.569597516E0,1.399565041E-1,-7.620549202E-2,9.011268616E-3,1.596129789E-1
1.574587901E0,2.108667195E-1,-1.530863047E-1,9.192466736E-3,2.607387419E-1
1.579592607E0,2.048785090E-1,-1.540529728E-1,9.374618530E-3,2.565061507E-1
1.584597530E0,8.499976993E-2,-1.173396111E-1,9.614944458E-3,1.452101662E-1
1.589616934E0,7.604605705E-2,-1.201027632E-1,3.416061401E-2,1.462006295E-1
1.594607319E0,-3.758584335E-2,-1.189100742E-1,3.392219543E-2,1.292401513E-1
1.599612242E0,-4.111906141E-2,-1.193764210E-1,3.401565552E-2,1.307615078E-1
1.604586501E0,3.056668676E-2,-4.366493225E-2,3.426647186E-2,6.336513033E-2
1.609606117E0,-4.872785509E-2,-8.340346813E-2,1.836776733E-2,9.832556755E-2
1.614596276E0,-5.185804144E-2,-8.356475830E-2,1.840305328E-2,1.000549732E-1
1.619601276E0,2.018725872E-2,-1.591075659E-1,1.833915710E-2,1.614282120E-1
1.624606117E0,1.635703258E-2,-1.587547064E-1,1.827621460E-2,1.606381939E-1
1.629625578E0,-2.502177469E-2,-1.206816435E-1,2.035999298E-2,1.249186839E-1
1.634585271E0,-2.814363316E-2,-1.200792789E-1,2.024745941E-2,1.249842267E-1
1.639590208E0,-3.460311145E-2,-1.577440500E-1,2.021217346E-2,1.627547007E-1
1.644595131E0,-7.186213136E-2,-4.241561890E-2,2.012443542E-2,8.583847360E-2
1.649614775E0,-7.772269845E-2,-4.282236099E-2,5.712699890E-2,1.055370383E-1
1.654605006E0,7.050434500E-2,-2.328367233E-1,5.674743652E-2,2.498080742E-1
1.659609852E0,6.984442472E-2,-2.306468487E-1,5.631351471E-2,2.474821699E-1
1.664584088E0,1.426506639E-1,-7.720839977E-2,5.624580383E-2,1.716797581E-1
1.669603703E0,1.386427581E-1,-7.679927349E-2,7.418632507E-2,1.749958674E-1
1.674593934E0,1.349566877E-1,-1.515349150E-1,7.397651672E-2,2.159830156E-1
1.679598857E0,1.313136518E-1,-1.503782272E-1,7.376766205E-2,2.128345704E-1
1.684603775E0,1.655180305E-1,-1.492426395E-1,7.566738129E-2,2.353617141E-1
1.689623160E0,1.237303540E-1,-2.621103525E-1,7.525920868E-2,2.994578199E-1
1.694583083E0,1.204244420E-1,-2.599060535E-1,7.484531403E-2,2.960659115E-1
1.699587794E0,2.314828336E-1,-1.437362432E-1,7.465362549E-2,2.825200412E-1
1.704592718E0,2.273806632E-1,-1.425679922E-1,6.035423279E-2,2.750822273E-1
1.709612328E0,1.469096243E-1,-1.800401211E-1,6.008148193E-2,2.400138900E-1
1.714602482E0,1.436971724E-1,-1.784732342E-1,5.979919434E-2,2.368069178E-1
1.719607405E0,1.403005868E-1,-3.281711340E-1,6.517791748E-2,3.628067099E-1
1.724612112E0,1.350228786E-1,-2.874954939E-1,6.469058990E-2,3.241445807E-1
1.729631804E0,1.337786317E-1,-2.848381996E-1,6.417942047E-2,3.211674334E-1
1.734591497E0,5.533634126E-2,-2.819979191E-1,6.364536285E-2,2.943393777E-1
1.739596424E0,5.305969715E-2,-2.795357704E-1,8.523559570E-2,2.970196714E-1
1.744601347E0,8.656118810E-2,-2.769402266E-1,8.477401733E-2,3.022835794E-1
1.749620737E0,8.587138355E-2,-2.746962309E-1,8.434200287E-2,2.999091316E-1
1.754611121E0,4.557599127E-2,-3.852138519E-1,1.057367325E-1,4.020536523E-1
1.759585583E0,4.564061761E-3,-3.064203262E-1,1.052246094E-1,3.240161499E-1
1.764590506E0,2.569310367E-3,-3.036999702E-1,1.047172546E-1,3.212568703E-1
1.769609891E0,5.701705813E-4,-2.633880377E-1,1.042804718E-1,2.832807799E-1
1.774600126E0,-3.982596099E-3,-2.595589161E-1,4.659271240E-2,2.637376970E-1
1.779605049E0,-3.946572542E-3,-2.569553852E-1,4.608821869E-2,2.610857509E-1
1.784609972E0,-6.181053817E-3,-2.538017035E-1,4.550552368E-2,2.579229784E-1
1.789598819E0,-8.414439857E-3,-2.885012627E-1,4.490470886E-2,2.920962414E-1
1.794589049E0,2.774669230E-2,-3.606004715E-1,4.807949066E-2,3.648482101E-1
1.799593973E0,2.492140234E-2,-3.566920757E-1,4.736518860E-2,3.606851456E-1
1.804598901E0,2.208076417E-2,-2.771102190E-1,4.672431946E-2,2.818879133E-1
1.809618285E0,1.930268109E-2,-2.742900848E-1,1.083230972E-1,2.955360173E-1
1.814608684E0,9.191580117E-2,-3.464689255E-1,1.076307297E-1,3.742640843E-1
1.819582915E0,8.850733936E-2,-3.426418304E-1,1.069498062E-1,3.696961376E-1
1.824587838E0,4.728993773E-2,-3.774865866E-1,1.062040329E-1,3.949832374E-1
1.829607487E0,4.415696859E-2,-3.734151125E-1,1.084766388E-1,3.913513323E-1
1.834597718E0,1.149104685E-1,-3.284412622E-1,1.074438095E-1,3.641733800E-1
1.839602641E0,3.751739860E-2,-4.022021294E-1,1.068458557E-1,4.178398556E-1
1.844607477E0,3.447824717E-2,-3.973243237E-1,1.059751511E-1,4.126573643E-1
1.849626939E0,-4.491154850E-2,-3.547155857E-1,9.103870392E-2,3.689556065E-1
1.854586631E0,-4.717828333E-2,-3.495520353E-1,9.010791779E-2,3.640492448E-1
1.859591511E0,-2.028113306E-1,-3.422354460E-1,8.880329132E-2,4.076071158E-1
1.864596434E0,-2.011477351E-1,-3.393969536E-1,8.824634552E-2,4.042748087E-1
1.869615799E0,-3.533690572E-1,-5.229499340E-1,8.985900879E-2,6.375115415E-1
1.874606183E0,-4.290515780E-1,-4.780161381E-1,8.854389191E-2,6.484016546E-1
1.879611107E0,-4.276685715E-1,-4.711079597E-1,8.724784851E-2,6.422268321E-1
1.884585568E0,-3.876636624E-1,-4.642112255E-1,8.596515656E-2,6.108724787E-1
1.889604953E0,-3.872911930E-1,-4.581241608E-1,3.984642029E-2,6.012153957E-1
1.894595122E0,-3.862811029E-1,-3.373061419E-1,3.878021240E-2,5.142882739E-1
1.899600045E0,-3.852958977E-1,-3.315993547E-1,3.772735596E-2,5.097395553E-1
1.904604968E0,-4.631454945E-1,-3.608798981E-1,3.614807129E-2,5.882556697E-1
1.909624414E0,-5.362756848E-1,-2.440345287E-1,9.186267853E-2,5.963079851E-1
1.914584107E0,-5.343951583E-1,-2.389765978E-1,9.092330933E-2,5.924145910E-1
1.919589030E0,-5.705640912E-1,-1.585214138E-1,9.010410309E-2,5.989917948E-1
1.924593881E0,-5.686817169E-1,-1.541055441E-1,8.928489685E-2,5.959187920E-1
1.929613342E0,-6.430863142E-1,-1.119925976E-1,6.645298004E-2,6.561389700E-1
1.934603713E0,-6.399137974E-1,-1.074254513E-1,6.559371948E-2,6.521751542E-1
1.939608636E0,-7.126048803E-1,-2.649533749E-2,6.483936310E-2,7.160390083E-1
1.944583098E0,-5.950145721E-1,1.534235477E-2,6.414127350E-2,5.986583599E-1
1.949602501E0,-5.928094387E-1,1.908481121E-2,8.444881439E-2,5.990983750E-1
1.954592732E0,-4.381601810E-1,6.602334976E-2,8.302879333E-2,4.508183753E-1
1.959597655E0,-4.354150891E-1,6.570172310E-2,8.304786682E-2,4.481070904E-1
1.964602573E0,-3.950045705E-1,6.934797764E-2,3.032588959E-2,4.021907660E-1
1.969621958E0,-3.926368654E-1,7.300055027E-2,2.965641022E-2,4.004650934E-1
1.974612343E0,-3.889338374E-1,1.144057512E-1,2.900505066E-2,4.064474121E-1
1.979586788E0,-3.852768242E-1,1.178275347E-1,2.836322784E-2,4.038886380E-1
1.984591480E0,-3.812772632E-1,8.344471455E-2,9.695053101E-3,3.904220356E-1
1.989611077E0,-3.386834860E-1,8.704936504E-2,9.028434753E-3,3.498079591E-1
1.994601308E0,-3.334571123E-1,9.042847157E-2,8.385658264E-3,3.456027683E-1
1.999606231E0,-1.766122133E-1,9.379327297E-2,1.181221008E-2,2.003211927E-1
2.004611063E0,-1.704755723E-1,1.013212204E-1,1.045417786E-2,1.985880165E-1
2.009600063E0,-9.370707721E-2,1.382232904E-1,1.062774658E-2,1.673309396E-1
2.014590217E0,-8.567304909E-2,1.442564726E-1,9.517669678E-3,1.680487645E-1
2.019595154E0,-1.566615403E-1,1.090078354E-1,3.011703491E-3,1.908785392E-1
2.024600000E0,-2.280335575E-1,1.493935585E-1,2.551078796E-3,2.726247360E-1
2.029619448E0,-2.261864245E-1,1.482231617E-1,2.737045288E-3,2.704401888E-1
2.034609832E0,-2.952674925E-1,1.118466854E-1,1.367568970E-3,3.157442690E-1
2.039584063E0,-2.883893251E-1,1.134103537E-1,1.055717468E-3,3.098893766E-1
2.044588986E0,-1.675081998E-1,1.149598360E-1,7.572174072E-4,2.031633192E-1
2.049608601E0,-1.617473662E-1,1.165633202E-1,4.539489746E-4,1.993725762E-1
2.054598759E0,-1.514266580E-1,-7.247817516E-2,7.700538635E-2,1.846969089E-1
2.059603682E0,-1.127000004E-1,-3.421413898E-2,7.694911957E-2,1.406878261E-1
2.064608605E0,-1.073523909E-1,-3.270876408E-2,7.667541504E-2,1.359173217E-1
2.069597620E0,-2.207805030E-2,-1.067081690E-1,7.630157471E-2,1.330263280E-1
2.074588005E0,-2.185717411E-2,-1.056338549E-1,1.701927185E-2,1.092057827E-1
2.079592697E0,2.035735361E-2,-2.930748463E-2,1.696300507E-2,3.951068263E-2
2.084597625E0,2.459389530E-2,-2.902603149E-2,1.690959930E-2,4.163297658E-2
2.089617010E0,1.803606302E-1,-2.871608734E-2,1.790332794E-2,1.835077648E-1
2.094607418E0,1.064450964E-1,9.406924248E-3,1.804924011E-2,1.083735385E-1
2.099612341E0,1.094324067E-1,8.547663689E-3,1.819229126E-2,1.112630831E-1
2.104586572E0,1.162952781E-1,-3.175139427E-2,1.841259003E-2,1.219498512E-1
2.109606173E0,1.151844338E-1,-3.141009808E-2,1.835441589E-2,1.207929328E-1
2.114596404E0,2.700554729E-1,6.345391273E-3,1.856517792E-2,2.707672215E-1
2.119601250E0,2.740023136E-1,3.907084465E-3,1.898097992E-2,2.746867503E-1
2.124606187E0,1.949799210E-1,-7.231712341E-2,1.885700226E-2,2.088121703E-1
2.129625649E0,2.363693267E-1,2.157449722E-3,1.927947998E-2,2.371641026E-1
2.134585572E0,2.365187705E-1,9.020566940E-4,1.949310303E-2,2.373224042E-1
2.139590279E0,3.500363231E-1,-1.518393755E-1,1.944828033E-2,3.820456243E-1
2.144595202E0,3.486745059E-1,-1.515913010E-1,1.940536499E-2,3.806972574E-1
2.149614817E0,3.080579042E-1,-1.503262520E-1,3.139495850E-3,3.427936855E-1
2.154604971E0,3.067380190E-1,-1.500602961E-1,3.094673157E-3,3.414906759E-1
2.159609894E0,4.195380807E-1,-1.884914637E-1,2.997398376E-3,4.599458853E-1
2.164584139E0,4.173094034E-1,-1.879383326E-1,2.903938293E-3,4.576859053E-1
2.169603755E0,3.771507144E-1,-1.486543417E-1,3.907203674E-3,4.054084865E-1
2.174593990E0,2.217690647E-1,-1.478537321E-1,3.771781921E-3,2.665641958E-1
2.179598913E0,2.202949375E-1,-1.470632553E-1,3.639221191E-3,2.648975358E-1
2.184603765E0,2.188314795E-1,-1.462861300E-1,3.508567810E-3,2.632473330E-1
2.189623226E0,2.172952741E-1,-1.454404593E-1,4.236602783E-2,2.648868507E-1
2.194583149E0,1.008672267E-1,4.541933537E-2,4.238319397E-2,1.184628574E-1
2.199588101E0,9.950652719E-2,4.532146454E-2,4.240226746E-2,1.172754722E-1
2.204592794E0,9.819059074E-2,1.218169928E-1,4.250717163E-2,1.621346091E-1
2.209612418E0,-5.402486771E-2,4.460787773E-2,4.252624512E-2,8.195749271E-2
2.214602572E0,-5.704721063E-2,4.558944702E-2,4.236507416E-2,8.442500476E-2
2.219607495E0,-9.451742470E-2,1.973633766E-1,4.257202148E-2,2.229309826E-1
2.224612399E0,-9.730526805E-2,1.973713636E-1,4.257583618E-2,2.241349419E-1
2.229631861E0,-1.345174164E-1,2.730526924E-1,8.286476135E-2,3.154667602E-1
2.234591553E0,-1.363623142E-1,2.725614309E-1,8.295154572E-2,3.158565708E-1
2.239596476E0,-1.004239470E-1,2.720477581E-1,8.304405212E-2,3.016475864E-1
2.244601322E0,-1.024435088E-1,2.715317011E-1,8.313751221E-2,3.018873683E-1
2.249620770E0,-1.075080931E-1,2.717765570E-1,2.506160736E-2,2.933403674E-1
2.254611154E0,-1.831025630E-1,1.556388140E-1,2.524185181E-2,2.416343106E-1
2.259585385E0,-1.880008876E-1,1.567265987E-1,2.507305145E-2,2.460410909E-1
2.264590322E0,-2.653736472E-1,2.332210541E-1,2.515602112E-2,3.541864736E-1
2.269609938E0,-2.638858557E-1,2.320278883E-1,9.135341644E-2,3.630676693E-1
2.274600168E0,-2.656625211E-1,2.319033146E-1,9.138107300E-2,3.642886533E-1
2.279605029E0,-2.673152089E-1,1.174582243E-1,9.131050110E-2,3.059272184E-1
2.284609952E0,-2.689669132E-1,1.179037094E-1,9.124088287E-2,3.075213550E-1
2.289598871E0,-3.470034301E-1,3.965616226E-3,9.210681915E-2,3.590414639E-1
2.294589102E0,-3.477090299E-1,4.669308662E-3,9.199047089E-2,3.597021249E-1
2.299594025E0,-4.250469804E-1,1.197470427E-1,9.198665619E-2,4.510718731E-1
2.304598851E0,-4.254364967E-1,1.197733879E-1,9.198474884E-2,4.514455352E-1
2.309618312E0,-5.012427568E-1,1.951583624E-1,5.397033691E-2,5.405958610E-1
2.314608702E0,-5.000950098E-1,1.939356327E-1,5.417346954E-2,5.391111326E-1
2.319582933E0,-5.752751231E-1,1.172692776E-1,5.429649353E-2,5.896114483E-1
2.324587842E0,-4.971607327E-1,1.919690371E-1,5.449581146E-2,5.357151284E-1
2.329607457E0,-4.957563579E-1,1.906691790E-1,3.071117401E-2,5.320453725E-1
2.334597688E0,-5.318014026E-1,1.886273623E-1,3.104972839E-2,5.651168899E-1
2.339602592E0,-5.288529992E-1,1.866124868E-1,3.138351440E-2,5.616890955E-1
2.344607515E0,-3.351517022E-1,1.845728159E-1,2.977561951E-2,3.837712539E-1
2.349626900E0,-3.334615231E-1,1.825629473E-1,3.011608124E-2,3.813565201E-1
2.354586823E0,-4.446314275E-1,1.799603701E-1,3.055191040E-2,4.806415092E-1
2.359591515E0,-4.406960607E-1,1.396821737E-1,3.094196320E-2,4.633373853E-1
2.364596409E0,-4.362131357E-1,1.371508837E-1,-3.580093384E-3,4.572800911E-1
2.369616025E0,-3.943253160E-1,2.489696741E-1,-3.028869629E-3,4.663555805E-1
2.374606179E0,-3.872704506E-1,2.434961796E-1,-2.089500427E-3,4.574638318E-1
2.379611097E0,-3.063253164E-1,2.402464151E-1,5.442142487E-2,3.930842543E-1
2.384585558E0,-3.043814600E-1,2.388259172E-1,5.466842651E-2,3.907358811E-1
2.389604943E0,-3.003526330E-1,1.589683294E-1,5.514812469E-2,3.442730741E-1
2.394595174E0,-2.923481464E-1,2.304574251E-1,5.613327026E-2,3.764691323E-1
2.399600097E0,-2.900358438E-1,2.286866903E-1,-2.503395081E-3,3.693570901E-1
2.404604928E0,-1.704313159E-1,1.482080221E-1,-1.904487610E-3,2.258673910E-1
2.409624390E0,-1.659193486E-1,1.448719501E-1,-1.310348511E-3,2.202699008E-1
2.414584082E0,6.600540876E-2,2.742242813E-2,-8.544921875E-4,7.148030293E-2
2.419589024E0,6.897383183E-2,2.493584156E-2,4.911422729E-4,7.334457644E-2
2.424593870E0,2.273223549E-1,-5.510938168E-2,1.213073730E-3,2.339101719E-1
2.429613337E0,3.061653972E-1,-2.474591732E-1,1.281738281E-3,3.936685607E-1
2.434603721E0,3.037759066E-1,-2.454813719E-1,8.192443848E-2,3.990645549E-1
2.439608644E0,3.055476546E-1,-2.070571184E-1,8.203125000E-2,3.781020306E-1
2.444582904E0,3.073166907E-1,-2.076363564E-1,8.214092255E-2,3.798730525E-1
2.449602520E0,2.324649841E-1,-2.468382120E-1,8.218574524E-2,3.488890489E-1
2.454592750E0,2.345804721E-1,-2.467390299E-1,6.027793884E-2,3.457478513E-1
2.459597673E0,2.365591526E-1,-2.841408253E-1,6.019020081E-2,3.745919133E-1
2.464602596E0,2.427555621E-1,-2.857549191E-1,6.050586700E-2,3.797987581E-1
2.469621976E0,1.686088890E-1,-2.479009628E-1,9.248828888E-2,3.137481927E-1
2.474612361E0,2.814856172E-1,-2.836138010E-1,9.208202362E-2,4.100610197E-1
2.479586592E0,2.833288908E-1,-2.833875418E-1,9.205245972E-2,4.111659209E-1
2.484591496E0,3.993529975E-1,-2.068783045E-1,9.213638306E-2,4.590975524E-1
2.489611111E0,3.997255266E-1,-2.069836855E-1,4.715824127E-2,4.525998701E-1
2.494601356E0,5.908984542E-1,5.901539326E-2,4.751491547E-2,5.957360716E-1
2.499606202E0,5.900520086E-1,5.698895454E-2,4.786777496E-2,5.947271960E-1
2.504611135E0,6.648102403E-1,5.497753620E-2,4.821586609E-2,6.688198224E-1
2.509600058E0,6.651700139E-1,5.189299583E-2,4.771327972E-2,6.688950497E-1
2.514590289E0,6.605848074E-1,5.160593987E-2,4.773998260E-2,6.643151110E-1
2.519595212E0,5.058909059E-1,1.644210815E-1,4.810142517E-2,5.341101457E-1
2.524600058E0,5.042085052E-1,1.623457670E-1,4.846191406E-2,5.319125133E-1
2.529619520E0,1.986909956E-1,1.604319811E-1,9.590339661E-2,2.727892845E-1
2.534609904E0,1.969622970E-1,1.593209505E-1,9.609222412E-2,2.709446940E-1
2.539584366E0,-7.015874982E-2,1.194262505E-1,9.625148773E-2,1.686689905E-1
2.544589058E0,-1.467047632E-1,4.316568375E-3,9.629058838E-2,1.755357448E-1
2.549608674E0,-1.463046223E-1,4.105329514E-3,9.527969360E-2,1.746428248E-1
2.554598908E0,-2.999424040E-1,-7.093489170E-2,9.509754181E-2,3.225534794E-1
2.559603755E0,-3.005601764E-1,-6.993508339E-2,9.491634369E-2,3.228566986E-1
2.564608693E0,-2.255935967E-1,-2.594671249E-1,9.447383881E-2,3.565683189E-1
2.569597693E0,-2.260376811E-1,-2.565501928E-1,3.200531006E-2,3.434172019E-1
2.574588077E0,2.780929208E-5,-2.531893253E-1,3.139305115E-2,2.551281225E-1
2.579592779E0,1.467930377E-1,-4.785119295E-1,3.055667877E-2,5.014534607E-1
2.584597702E0,1.416254640E-1,-4.739278555E-1,2.973270416E-2,4.955294320E-1
2.589617102E0,4.034202099E-1,-5.072797537E-1,2.288150787E-2,6.485400355E-1
2.594607487E0,3.956694901E-1,-5.020052195E-1,2.194404602E-2,6.395663585E-1
2.599612410E0,3.115420938E-1,-4.201570749E-1,2.110862732E-2,5.234844964E-1
2.604586626E0,3.043942750E-1,-4.154587984E-1,2.028846741E-2,5.154352624E-1
2.609606241E0,1.451356709E-1,-4.860117435E-1,7.015609741E-2,5.120484897E-1
2.614596376E0,1.387907565E-1,-4.788768291E-1,6.893062592E-2,5.033262588E-1
2.619601376E0,-5.653063953E-2,-2.822306156E-1,6.813812256E-2,2.957915437E-1
2.624606217E0,-2.891719341E-1,-2.023881674E-1,6.749248505E-2,3.593558311E-1
2.629625679E0,-2.916326523E-1,-1.985943317E-1,6.174850464E-2,3.581929512E-1
2.634585602E0,-2.985816002E-1,-1.529088020E-1,6.062698364E-2,3.408925122E-1
2.639590265E0,-3.008763790E-1,-1.489481926E-1,5.996036530E-2,3.410387147E-1
2.644595188E0,-2.596150041E-1,-2.239242792E-1,5.961799622E-2,3.479889921E-1
2.649614819E0,-2.618753910E-1,-2.192226648E-1,2.192878723E-2,3.422253189E-1
2.654605049E0,-2.816729248E-3,-2.877602577E-1,2.051353455E-2,2.885042547E-1
2.659609896E0,1.868035793E-1,-3.995736837E-1,2.000045776E-2,4.415367757E-1
2.664584111E0,1.813802421E-1,-3.934793472E-1,1.900386810E-2,4.336887547E-1
2.669603727E0,3.666578829E-1,-5.773261786E-1,2.277851105E-2,6.842969970E-1
2.674593982E0,3.614761829E-1,-5.698603392E-1,2.156829834E-2,6.751822187E-1
2.679598905E0,5.053956509E-1,-4.834094048E-1,1.990985870E-2,6.996469245E-1
2.684603809E0,5.011712313E-1,-4.794502258E-1,2.528953552E-2,6.940350731E-1
2.689623193E0,5.321998000E-1,-5.099879503E-1,2.412986755E-2,7.375002286E-1
2.694583116E0,2.613745630E-1,-4.260768890E-1,2.301788330E-2,5.003878501E-1
2.699587795E0,2.586254478E-1,-4.192144871E-1,2.192783356E-2,4.930605828E-1
2.704592718E0,6.652297080E-2,-4.126967192E-1,5.884170532E-3,4.180651996E-1
2.709612332E0,6.539066136E-2,-4.062203169E-1,4.851341248E-3,4.114783347E-1
2.714602486E0,-2.760128677E-1,-2.848944664E-1,3.822326660E-3,3.966895137E-1
2.719607409E0,-2.734376192E-1,-2.785506248E-1,7.883834839E-2,3.982135952E-1
2.724612102E0,-4.995997548E-1,-1.205596924E-1,7.801151276E-2,5.198272314E-1
2.729631794E0,-5.722827315E-1,-3.920018673E-2,7.727813721E-2,5.788057446E-1
2.734591486E0,-5.683457851E-1,-3.417861462E-2,7.645511627E-2,5.744828057E-1
2.739596424E0,-5.644446611E-1,-2.924597263E-2,7.655143738E-2,5.703623629E-1
2.744601270E0,-5.605657101E-1,-2.430272102E-2,7.575035095E-2,5.661825264E-1
2.749620732E0,-6.319441795E-1,-1.723532677E-1,7.478237152E-2,6.592810463E-1
2.754611117E0,-6.270380020E-1,-1.605697870E-1,2.102279663E-2,6.476119752E-1
2.759585578E0,-4.689723551E-1,-1.964304447E-1,2.067279816E-2,5.088687002E-1
2.764590276E0,-4.645313621E-1,-1.893444061E-1,1.955890656E-2,5.020191643E-1
2.769609891E0,-2.707912922E-1,-3.344801664E-1,1.834487915E-2,4.307452150E-1
2.774600112E0,-1.935258657E-1,-5.174759626E-1,2.791595459E-2,5.531843573E-1
2.779605035E0,-1.923169494E-1,-5.085685253E-1,2.656078339E-2,5.443649779E-1
2.784609958E0,-1.147348732E-1,-4.232256413E-1,2.529335022E-2,4.392309052E-1
2.789598804E0,-1.140785813E-1,-4.149057865E-1,2.404403687E-2,4.309743033E-1
2.794589035E0,-7.368128002E-2,-4.791065454E-1,1.508903503E-2,4.849739085E-1
2.799593958E0,-7.224959880E-2,-4.709818363E-1,1.388454437E-2,4.766934814E-1
2.804598900E0,-1.470855922E-1,-3.154194355E-1,1.350307465E-2,3.482900009E-1
2.809618285E0,-3.734486401E-1,-2.698736191E-1,9.863281250E-2,4.711943217E-1
2.814608655E0,-3.688453734E-1,-2.634996176E-1,9.768962860E-2,4.637048862E-1
2.819582886E0,-3.266192079E-1,-2.195320129E-1,9.680652618E-2,4.052726430E-1
2.824587809E0,-3.223676383E-1,-2.135754824E-1,9.593677521E-2,3.984209404E-1
2.829607410E0,-3.555478752E-1,-1.699459553E-2,4.817008972E-2,3.591983649E-1
2.834597640E0,-3.503534496E-1,-1.216161251E-2,4.747104645E-2,3.537639675E-1
2.839602563E0,-4.216831625E-1,-4.610955715E-2,4.674625397E-2,4.267645639E-1
2.844607425E0,-4.537047148E-1,-2.387762070E-3,4.607486725E-2,4.560444748E-1
2.849626886E0,-4.472241998E-1,2.241134644E-3,1.542282104E-2,4.474956659E-1
2.854586578E0,-2.885023654E-1,-3.151500225E-2,1.469039917E-2,2.905901203E-1
2.859591486E0,-2.798725665E-1,-2.149116993E-2,1.329898834E-2,2.810113644E-1
2.864596410E0,-2.774477303E-1,5.514979362E-2,1.337051392E-2,2.831916549E-1
2.869615799E0,-2.726171315E-1,5.970227718E-2,7.574844360E-2,2.891751874E-1
2.874606184E0,-3.045795262E-1,-8.787202835E-2,7.501411438E-2,3.257565018E-1
2.879611107E0,-4.129785895E-1,-4.485273361E-2,7.433795929E-2,4.220061792E-1
2.884585544E0,-4.063456953E-1,-3.982055187E-2,7.367610931E-2,4.148863332E-1
2.889604929E0,-1.664141119E-1,-6.837177277E-2,4.049110413E-2,1.844122703E-1
2.894595165E0,-1.650385410E-1,-6.777441502E-2,4.041862488E-2,1.829337491E-1
2.899600011E0,-3.115949631E-1,-1.395717859E-1,3.974437714E-2,3.437314649E-1
2.904604934E0,-3.042852879E-1,-1.343256235E-1,3.908538818E-2,3.349038326E-1
2.909624391E0,-2.207368314E-1,-9.140110016E-2,4.043769836E-2,2.423099612E-1
2.914584083E0,-2.139336020E-1,-8.716654778E-2,3.992652893E-2,2.344348968E-1
2.919589006E0,-1.644718647E-1,-1.549463272E-1,3.892898560E-2,2.292920071E-1
2.924593866E0,-2.718434334E-1,-1.888144016E-1,3.832530975E-2,3.331944776E-1
2.929613328E0,-2.689133584E-1,-1.868128777E-1,2.114105225E-2,3.281164271E-1
2.934603732E0,-2.612783611E-1,-2.192808390E-1,2.050399780E-2,3.417175474E-1
2.939608656E0,-2.537399530E-1,-2.139027119E-1,1.988792419E-2,3.324663343E-1
2.944583117E0,-1.327250153E-1,-2.842512131E-1,1.921939850E-2,3.142993272E-1
2.949602497E0,-1.218917072E-1,-2.753387690E-1,2.015590668E-2,3.017868230E-1
2.954592727E0,-2.347448617E-1,-3.870504498E-1,1.975154877E-2,4.531040990E-1
2.959597651E0,-2.604441643E-1,-1.874113083E-1,1.883888245E-2,3.214172750E-1
2.964602593E0,-2.538853884E-1,-1.828647852E-1,8.541107178E-2,3.243337344E-1
2.969621977E0,-2.850302458E-1,-2.536182404E-1,8.484840393E-2,3.908499770E-1
2.974612362E0,-2.830291390E-1,-2.517867088E-1,8.465003967E-2,3.881593352E-1
